GHI,Festivo,Gas,PotenciaViento,Precios,Ano,Mes,Dia,Hora,GMT
24234,1,7.95,38180,4.63,2020,4,5,10,2
31056,1,7.95,38119,3.5,2020,4,5,11,2
35848,1,7.95,42192,3.86,2020,4,5,12,2
38685,1,7.95,44296,5.5,2020,4,5,13,2
37327,1,7.95,45920,5.5,2020,4,5,14,2
34127,1,7.95,41792,3,2020,4,5,15,2
31315,1,7.95,34675,1.95,2020,4,5,16,2
24326,1,7.95,32642,4.48,2020,4,5,17,2
18544,1,7.95,47172,12.88,2020,4,5,18,2
9388,1,7.95,45683,15.1,2020,4,5,19,2
2208,1,7.95,43327,19.08,2020,4,5,20,2
1084,1,7.95,40340,22.65,2020,4,5,21,2
944,1,7.95,37196,20.63,2020,4,5,22,2
723,1,7.95,35358,16.13,2020,4,5,23,2
632,0,7.1,32365,22.52,2020,4,6,0,2
385,0,7.1,31701,18,2020,4,6,1,2
125,0,7.1,30263,15,2020,4,6,2,2
84,0,7.1,27755,15,2020,4,6,3,2
84,0,7.1,27472,15,2020,4,6,4,2
80,0,7.1,27895,19.8,2020,4,6,5,2
71,0,7.1,26722,23,2020,4,6,6,2
78,0,7.1,26156,25.51,2020,4,6,7,2
1105,0,7.1,24049,26.4,2020,4,6,8,2
5287,0,7.1,22749,27.1,2020,4,6,9,2
12892,0,7.1,21527,27.69,2020,4,6,10,2
18277,0,7.1,21795,28.6,2020,4,6,11,2
22443,0,7.1,21762,28.1,2020,4,6,12,2
24218,0,7.1,21415,28.7,2020,4,6,13,2
25586,0,7.1,20442,28.51,2020,4,6,14,2
24339,0,7.1,19554,27.1,2020,4,6,15,2
19561,0,7.1,17591,27,2020,4,6,16,2
15129,0,7.1,17053,27,2020,4,6,17,2
10727,0,7.1,17405,27.1,2020,4,6,18,2
4720,0,7.1,14496,27.02,2020,4,6,19,2
675,0,7.1,13491,28.5,2020,4,6,20,2
53,0,7.1,13692,30.19,2020,4,6,21,2
48,0,7.1,13099,27.6,2020,4,6,22,2
30,0,7.1,12729,25.51,2020,4,6,23,2
30,0,7.99,13553,23.8,2020,4,7,0,2
30,0,7.99,16707,23.8,2020,4,7,1,2
29,0,7.99,16781,23,2020,4,7,2,2
30,0,7.99,16382,20.3,2020,4,7,3,2
30,0,7.99,15723,20.3,2020,4,7,4,2
24,0,7.99,16238,20.54,2020,4,7,5,2
12,0,7.99,16043,23.2,2020,4,7,6,2
28,0,7.99,16486,24.19,2020,4,7,7,2
1615,0,7.99,17240,23.65,2020,4,7,8,2
7613,0,7.99,17476,24.19,2020,4,7,9,2
13713,0,7.99,17308,23.8,2020,4,7,10,2
21439,0,7.99,18748,23.19,2020,4,7,11,2
25600,0,7.99,20018,23,2020,4,7,12,2
28341,0,7.99,20562,20.3,2020,4,7,13,2
29548,0,7.99,21013,19.8,2020,4,7,14,2
29395,0,7.99,21332,19.59,2020,4,7,15,2
27908,0,7.99,20690,16.25,2020,4,7,16,2
26898,0,7.99,20277,18.5,2020,4,7,17,2
22795,0,7.99,19668,21.2,2020,4,7,18,2
13769,0,7.99,19435,23.19,2020,4,7,19,2
3964,0,7.99,20705,25,2020,4,7,20,2
1604,0,7.99,20909,28.51,2020,4,7,21,2
1408,0,7.99,19783,25,2020,4,7,22,2
1173,0,7.99,20009,24.61,2020,4,7,23,2
1056,0,8.25,19144,25,2020,4,8,0,2
791,0,8.25,18794,23,2020,4,8,1,2
504,0,8.25,17893,22.01,2020,4,8,2,2
135,0,8.25,16640,20.53,2020,4,8,3,2
92,0,8.25,16742,20.3,2020,4,8,4,2
84,0,8.25,15963,21.18,2020,4,8,5,2
79,0,8.25,14219,23,2020,4,8,6,2
157,0,8.25,13153,23.01,2020,4,8,7,2
2825,0,8.25,12711,23,2020,4,8,8,2
11016,0,8.25,11767,24.19,2020,4,8,9,2
21729,0,8.25,11670,24.19,2020,4,8,10,2
29704,0,8.25,12382,23,2020,4,8,11,2
35317,0,8.25,13937,23,2020,4,8,12,2
38918,0,8.25,15243,23,2020,4,8,13,2
40902,0,8.25,16404,23,2020,4,8,14,2
41533,0,8.25,16586,22.51,2020,4,8,15,2
38595,0,8.25,16803,20,2020,4,8,16,2
32702,0,8.25,16086,22.52,2020,4,8,17,2
24235,0,8.25,16141,24.8,2020,4,8,18,2
10517,0,8.25,17072,25.65,2020,4,8,19,2
2349,0,8.25,18095,27.01,2020,4,8,20,2
1079,0,8.25,19647,30,2020,4,8,21,2
369,0,8.25,20781,27.01,2020,4,8,22,2
191,0,8.25,22102,25.9,2020,4,8,23,2
189,0,7.88,22412,22.66,2020,4,9,0,2
181,0,7.88,23094,21.3,2020,4,9,1,2
168,0,7.88,23014,21.08,2020,4,9,2,2
168,0,7.88,22108,20.9,2020,4,9,3,2
168,0,7.88,20134,17.34,2020,4,9,4,2
168,0,7.88,18409,15.59,2020,4,9,5,2
168,0,7.88,18245,19.97,2020,4,9,6,2
211,0,7.88,18672,21.02,2020,4,9,7,2
2616,0,7.88,18339,22.66,2020,4,9,8,2
9528,0,7.88,18275,23,2020,4,9,9,2
15350,0,7.88,16909,24.52,2020,4,9,10,2
18624,0,7.88,18462,23.66,2020,4,9,11,2
22411,0,7.88,20546,23.72,2020,4,9,12,2
23424,0,7.88,21878,24.8,2020,4,9,13,2
23785,0,7.88,23779,24.5,2020,4,9,14,2
23058,0,7.88,24997,21.78,2020,4,9,15,2
19751,0,7.88,26331,16.5,2020,4,9,16,2
13390,0,7.88,26572,21.02,2020,4,9,17,2
6876,0,7.88,24138,22.66,2020,4,9,18,2
2996,0,7.88,23531,23,2020,4,9,19,2
503,0,7.88,24654,26.2,2020,4,9,20,2
118,0,7.88,23339,27.99,2020,4,9,21,2
114,0,7.88,22676,26.2,2020,4,9,22,2
118,0,7.88,22798,23.52,2020,4,9,23,2
117,0,7.8,23535,19.98,2020,4,10,0,2
117,0,7.8,23975,17.1,2020,4,10,1,2
118,0,7.8,25304,14.99,2020,4,10,2,2
119,0,7.8,24422,14.81,2020,4,10,3,2
115,0,7.8,24040,14.99,2020,4,10,4,2
120,0,7.8,23176,15,2020,4,10,5,2
115,0,7.8,21589,15,2020,4,10,6,2
171,0,7.8,19545,15.54,2020,4,10,7,2
1637,0,7.8,17020,16.29,2020,4,10,8,2
5558,0,7.8,15214,17.53,2020,4,10,9,2
10629,0,7.8,14932,18.56,2020,4,10,10,2
16386,0,7.8,15547,23,2020,4,10,11,2
21899,0,7.8,16199,23.66,2020,4,10,12,2
25754,0,7.8,17240,24,2020,4,10,13,2
27093,0,7.8,18976,23.66,2020,4,10,14,2
25650,0,7.8,20152,17.3,2020,4,10,15,2
23169,0,7.8,22108,14.9,2020,4,10,16,2
21379,0,7.8,22113,14.99,2020,4,10,17,2
17387,0,7.8,22704,16.35,2020,4,10,18,2
10857,0,7.8,22435,18.1,2020,4,10,19,2
4183,0,7.8,21043,24.9,2020,4,10,20,2
1158,0,7.8,19758,27.69,2020,4,10,21,2
576,0,7.8,18649,25.65,2020,4,10,22,2
295,0,7.8,17024,23.72,2020,4,10,23,2
114,0,8,16531,25.21,2020,4,11,0,2
113,0,8,15665,22.52,2020,4,11,1,2
112,0,8,14766,18.1,2020,4,11,2,2
114,0,8,13721,18.1,2020,4,11,3,2
111,0,8,13072,18,2020,4,11,4,2
113,0,8,12084,18.01,2020,4,11,5,2
109,0,8,11998,18.1,2020,4,11,6,2
141,0,8,11915,21.02,2020,4,11,7,2
2796,0,8,11435,18.1,2020,4,11,8,2
8661,0,8,11672,22,2020,4,11,9,2
16255,0,8,12583,24.3,2020,4,11,10,2
24976,0,8,13758,24.5,2020,4,11,11,2
32797,0,8,14883,24.98,2020,4,11,12,2
35392,0,8,15280,26,2020,4,11,13,2
35296,0,8,15851,25.9,2020,4,11,14,2
31522,0,8,16601,20.31,2020,4,11,15,2
27920,0,8,18189,18.1,2020,4,11,16,2
23652,0,8,20476,17.99,2020,4,11,17,2
16569,0,8,23237,19.5,2020,4,11,18,2
7213,0,8,25120,21.11,2020,4,11,19,2
1227,0,8,26461,26.18,2020,4,11,20,2
137,0,8,28240,29,2020,4,11,21,2
98,0,8,29259,26.45,2020,4,11,22,2
100,0,8,28493,25.1,2020,4,11,23,2
102,1,8,27503,24.3,2020,4,12,0,2
102,1,8,26398,19.01,2020,4,12,1,2
102,1,8,26782,16.8,2020,4,12,2,2
102,1,8,27412,16,2020,4,12,3,2
102,1,8,26857,15.99,2020,4,12,4,2
102,1,8,25648,16,2020,4,12,5,2
99,1,8,24081,16.72,2020,4,12,6,2
131,1,8,22860,16.72,2020,4,12,7,2
2433,1,8,21403,15.1,2020,4,12,8,2
10238,1,8,18719,15.1,2020,4,12,9,2
19395,1,8,19449,15,2020,4,12,10,2
29905,1,8,21709,15,2020,4,12,11,2
37577,1,8,22745,15,2020,4,12,12,2
40586,1,8,21997,16.8,2020,4,12,13,2
39230,1,8,22828,16.98,2020,4,12,14,2
36249,1,8,23035,14.59,2020,4,12,15,2
30427,1,8,23356,13.9,2020,4,12,16,2
24153,1,8,25098,13.5,2020,4,12,17,2
19069,1,8,26262,14.5,2020,4,12,18,2
12133,1,8,27706,16.98,2020,4,12,19,2
4758,1,8,30421,25.01,2020,4,12,20,2
2188,1,8,31948,28.03,2020,4,12,21,2
1743,1,8,31997,26.1,2020,4,12,22,2
1379,1,8,33708,24.5,2020,4,12,23,2
924,0,8.27,30515,20.3,2020,4,13,0,2
873,0,8.27,27863,17,2020,4,13,1,2
347,0,8.27,27334,16.4,2020,4,13,2,2
264,0,8.27,25899,16.01,2020,4,13,3,2
140,0,8.27,23566,16.01,2020,4,13,4,2
105,0,8.27,19036,16.5,2020,4,13,5,2
103,0,8.27,15270,20.3,2020,4,13,6,2
117,0,8.27,13080,23,2020,4,13,7,2
1818,0,8.27,10981,23.75,2020,4,13,8,2
8160,0,8.27,8322,25,2020,4,13,9,2
15920,0,8.27,6914,25.5,2020,4,13,10,2
21816,0,8.27,8084,26.03,2020,4,13,11,2
25666,0,8.27,9987,25.5,2020,4,13,12,2
28187,0,8.27,12809,26.29,2020,4,13,13,2
30796,0,8.27,15904,24.96,2020,4,13,14,2
29730,0,8.27,19646,22.86,2020,4,13,15,2
27427,0,8.27,21504,18.99,2020,4,13,16,2
24399,0,8.27,24253,17,2020,4,13,17,2
18035,0,8.27,24397,22.75,2020,4,13,18,2
13472,0,8.27,22966,23.51,2020,4,13,19,2
4616,0,8.27,21193,26.02,2020,4,13,20,2
1112,0,8.27,20228,29.51,2020,4,13,21,2
315,0,8.27,20011,26.5,2020,4,13,22,2
202,0,8.27,18844,24.5,2020,4,13,23,2
204,0,8.7,17455,26.53,2020,4,14,0,2
173,0,8.7,18797,25.71,2020,4,14,1,2
101,0,8.7,19342,20,2020,4,14,2,2
102,0,8.7,18340,18.6,2020,4,14,3,2
102,0,8.7,19081,17.5,2020,4,14,4,2
102,0,8.7,21540,18,2020,4,14,5,2
97,0,8.7,22145,25,2020,4,14,6,2
169,0,8.7,23625,18.76,2020,4,14,7,2
2127,0,8.7,24195,21.13,2020,4,14,8,2
9710,0,8.7,20320,24.5,2020,4,14,9,2
18497,0,8.7,18408,25.01,2020,4,14,10,2
26223,0,8.7,18550,25.5,2020,4,14,11,2
28029,0,8.7,19366,25.2,2020,4,14,12,2
28893,0,8.7,18959,25.25,2020,4,14,13,2
29182,0,8.7,20091,24.5,2020,4,14,14,2
29124,0,8.7,24455,17.5,2020,4,14,15,2
28208,0,8.7,28536,16,2020,4,14,16,2
26575,0,8.7,31697,16,2020,4,14,17,2
22428,0,8.7,33638,17.61,2020,4,14,18,2
12644,0,8.7,34455,22.51,2020,4,14,19,2
3257,0,8.7,31410,24.59,2020,4,14,20,2
872,0,8.7,35644,26.9,2020,4,14,21,2
493,0,8.7,35296,23.85,2020,4,14,22,2
357,0,8.7,34654,20.69,2020,4,14,23,2
301,0,8.51,35737,19.87,2020,4,15,0,2
36,0,8.51,34885,17.08,2020,4,15,1,2
35,0,8.51,36537,16.01,2020,4,15,2,2
36,0,8.51,35818,14.89,2020,4,15,3,2
36,0,8.51,37895,14,2020,4,15,4,2
36,0,8.51,41434,14,2020,4,15,5,2
31,0,8.51,43313,14.24,2020,4,15,6,2
121,0,8.51,46842,15.34,2020,4,15,7,2
2678,0,8.51,47991,16.9,2020,4,15,8,2
7466,0,8.51,45364,16.7,2020,4,15,9,2
12502,0,8.51,45410,19.01,2020,4,15,10,2
15979,0,8.51,46650,17.99,2020,4,15,11,2
19596,0,8.51,51208,15.67,2020,4,15,12,2
21966,0,8.51,50339,15.67,2020,4,15,13,2
23176,0,8.51,51730,15.34,2020,4,15,14,2
21872,0,8.51,50514,12.98,2020,4,15,15,2
19946,0,8.51,54475,12.13,2020,4,15,16,2
15849,0,8.51,58132,12.9,2020,4,15,17,2
14230,0,8.51,57401,15,2020,4,15,18,2
10069,0,8.51,52173,17.01,2020,4,15,19,2
3091,0,8.51,50721,21.25,2020,4,15,20,2
799,0,8.51,51163,25.5,2020,4,15,21,2
677,0,8.51,50766,21,2020,4,15,22,2
467,0,8.51,53140,18.27,2020,4,15,23,2
175,0,8.06,53187,14.06,2020,4,16,0,2
36,0,8.06,50482,12.07,2020,4,16,1,2
32,0,8.06,48951,10.66,2020,4,16,2,2
36,0,8.06,49978,9.2,2020,4,16,3,2
32,0,8.06,50212,7.96,2020,4,16,4,2
35,0,8.06,49737,8.89,2020,4,16,5,2
29,0,8.06,50158,10.2,2020,4,16,6,2
166,0,8.06,49856,11.86,2020,4,16,7,2
3365,0,8.06,49199,14.23,2020,4,16,8,2
10183,0,8.06,48731,14.27,2020,4,16,9,2
16168,0,8.06,48450,11.77,2020,4,16,10,2
22005,0,8.06,51153,12.98,2020,4,16,11,2
26692,0,8.06,55078,15.1,2020,4,16,12,2
26734,0,8.06,59456,12,2020,4,16,13,2
26761,0,8.06,58644,12,2020,4,16,14,2
26484,0,8.06,58038,11.73,2020,4,16,15,2
24327,0,8.06,61617,11.39,2020,4,16,16,2
21730,0,8.06,61501,10,2020,4,16,17,2
15928,0,8.06,53774,13,2020,4,16,18,2
8608,0,8.06,48571,14.4,2020,4,16,19,2
2190,0,8.06,43744,15,2020,4,16,20,2
270,0,8.06,47333,19.5,2020,4,16,21,2
24,0,8.06,48134,17.34,2020,4,16,22,2
24,0,8.06,49805,16,2020,4,16,23,2
24,0,8.01,48871,15.22,2020,4,17,0,2
24,0,8.01,48810,13.4,2020,4,17,1,2
24,0,8.01,48537,12.39,2020,4,17,2,2
24,0,8.01,47325,10.22,2020,4,17,3,2
24,0,8.01,45519,9.55,2020,4,17,4,2
24,0,8.01,43829,10.18,2020,4,17,5,2
23,0,8.01,44187,11.84,2020,4,17,6,2
56,0,8.01,44400,12,2020,4,17,7,2
1804,0,8.01,43069,12.17,2020,4,17,8,2
7382,0,8.01,42579,15,2020,4,17,9,2
14883,0,8.01,41967,14.91,2020,4,17,10,2
18063,0,8.01,45093,15.48,2020,4,17,11,2
23111,0,8.01,47525,16.05,2020,4,17,12,2
25656,0,8.01,45686,15.61,2020,4,17,13,2
24161,0,8.01,47720,14,2020,4,17,14,2
22734,0,8.01,47998,11.93,2020,4,17,15,2
23653,0,8.01,43792,11.51,2020,4,17,16,2
20095,0,8.01,37013,11.81,2020,4,17,17,2
15100,0,8.01,37042,13.93,2020,4,17,18,2
8042,0,8.01,30020,15.55,2020,4,17,19,2
1625,0,8.01,26282,19.31,2020,4,17,20,2
75,0,8.01,22554,24.67,2020,4,17,21,2
21,0,8.01,18738,21.47,2020,4,17,22,2
24,0,8.01,16921,20.76,2020,4,17,23,2
24,0,7.5,17422,22.1,2020,4,18,0,2
24,0,7.5,18008,18.15,2020,4,18,1,2
24,0,7.5,17286,18,2020,4,18,2,2
24,0,7.5,15527,18,2020,4,18,3,2
24,0,7.5,12848,18,2020,4,18,4,2
24,0,7.5,10608,18,2020,4,18,5,2
22,0,7.5,8827,21.81,2020,4,18,6,2
93,0,7.5,7808,17.5,2020,4,18,7,2
2677,0,7.5,7662,18,2020,4,18,8,2
9994,0,7.5,6414,22,2020,4,18,9,2
18703,0,7.5,5349,20,2020,4,18,10,2
26037,0,7.5,5396,21.81,2020,4,18,11,2
31229,0,7.5,5400,21.49,2020,4,18,12,2
33034,0,7.5,6380,23.46,2020,4,18,13,2
33081,0,7.5,7837,23.46,2020,4,18,14,2
28634,0,7.5,9188,23.96,2020,4,18,15,2
25438,0,7.5,10117,20.52,2020,4,18,16,2
23500,0,7.5,11466,18.5,2020,4,18,17,2
17433,0,7.5,16151,23,2020,4,18,18,2
10132,0,7.5,16402,24.21,2020,4,18,19,2
3486,0,7.5,18048,24.21,2020,4,18,20,2
1237,0,7.5,18842,26.01,2020,4,18,21,2
947,0,7.5,20214,24.58,2020,4,18,22,2
727,0,7.5,18108,24.03,2020,4,18,23,2
359,1,7.41,15096,16.51,2020,4,19,0,2
284,1,7.41,11252,15,2020,4,19,1,2
137,1,7.41,8154,14.51,2020,4,19,2,2
72,1,7.41,8378,14.27,2020,4,19,3,2
72,1,7.41,8007,14.71,2020,4,19,4,2
75,1,7.41,7261,14.67,2020,4,19,5,2
107,1,7.41,7288,14.71,2020,4,19,6,2
187,1,7.41,8183,14.23,2020,4,19,7,2
2107,1,7.41,9075,14.01,2020,4,19,8,2
7565,1,7.41,8194,14.23,2020,4,19,9,2
16116,1,7.41,7238,14.23,2020,4,19,10,2
24366,1,7.41,7941,14.51,2020,4,19,11,2
29132,1,7.41,8723,14.71,2020,4,19,12,2
32443,1,7.41,11532,15.01,2020,4,19,13,2
34520,1,7.41,14690,14.71,2020,4,19,14,2
32881,1,7.41,20693,12.66,2020,4,19,15,2
28788,1,7.41,23598,8,2020,4,19,16,2
23097,1,7.41,27586,5.33,2020,4,19,17,2
18242,1,7.41,38223,11.2,2020,4,19,18,2
13735,1,7.41,37463,9.93,2020,4,19,19,2
6277,1,7.41,35832,11.8,2020,4,19,20,2
2559,1,7.41,37477,14.11,2020,4,19,21,2
2283,1,7.41,38022,14.11,2020,4,19,22,2
2125,1,7.41,37006,12.11,2020,4,19,23,2
1931,0,6.98,36710,5.95,2020,4,20,0,2
1839,0,6.98,35332,5.05,2020,4,20,1,2
1625,0,6.98,32630,4,2020,4,20,2,2
1457,0,6.98,31529,4,2020,4,20,3,2
825,0,6.98,30326,3.97,2020,4,20,4,2
234,0,6.98,31895,5,2020,4,20,5,2
70,0,6.98,32485,10.81,2020,4,20,6,2
177,0,6.98,31945,12.81,2020,4,20,7,2
3436,0,6.98,31338,15,2020,4,20,8,2
11594,0,6.98,31012,13.97,2020,4,20,9,2
17870,0,6.98,31694,12.02,2020,4,20,10,2
22070,0,6.98,32663,9.95,2020,4,20,11,2
25709,0,6.98,36587,13,2020,4,20,12,2
28395,0,6.98,38847,13.51,2020,4,20,13,2
28921,0,6.98,38384,12.99,2020,4,20,14,2
27366,0,6.98,36948,10.27,2020,4,20,15,2
25629,0,6.98,36846,9.1,2020,4,20,16,2
22141,0,6.98,36711,11.74,2020,4,20,17,2
16045,0,6.98,35329,14.23,2020,4,20,18,2
9128,0,6.98,30605,15.02,2020,4,20,19,2
2151,0,6.98,27854,15.81,2020,4,20,20,2
610,0,6.98,25406,18.33,2020,4,20,21,2
565,0,6.98,23343,16,2020,4,20,22,2
440,0,6.98,23537,14.33,2020,4,20,23,2
94,0,7.3,24120,10.1,2020,4,21,0,2
30,0,7.3,25119,9,2020,4,21,1,2
29,0,7.3,25549,8,2020,4,21,2,2
29,0,7.3,27322,8,2020,4,21,3,2
25,0,7.3,28580,7.66,2020,4,21,4,2
29,0,7.3,31055,8,2020,4,21,5,2
25,0,7.3,32181,9.8,2020,4,21,6,2
88,0,7.3,32720,11.43,2020,4,21,7,2
2019,0,7.3,32920,11.17,2020,4,21,8,2
7959,0,7.3,35664,9.99,2020,4,21,9,2
12982,0,7.3,38325,9.87,2020,4,21,10,2
19069,0,7.3,40993,9.99,2020,4,21,11,2
21795,0,7.3,43610,9.97,2020,4,21,12,2
22231,0,7.3,45830,9.99,2020,4,21,13,2
24047,0,7.3,47702,9,2020,4,21,14,2
23348,0,7.3,48143,7.57,2020,4,21,15,2
23625,0,7.3,50825,5,2020,4,21,16,2
18769,0,7.3,54719,5,2020,4,21,17,2
13072,0,7.3,57730,8,2020,4,21,18,2
9508,0,7.3,58116,10.99,2020,4,21,19,2
3819,0,7.3,59648,10.99,2020,4,21,20,2
546,0,7.3,60419,11.17,2020,4,21,21,2
266,0,7.3,62323,10.99,2020,4,21,22,2
72,0,7.3,62486,9.99,2020,4,21,23,2
71,0,7.19,61765,4.64,2020,4,22,0,2
70,0,7.19,59041,4.12,2020,4,22,1,2
72,0,7.19,53748,3.5,2020,4,22,2,2
64,0,7.19,56246,4.14,2020,4,22,3,2
24,0,7.19,54019,4.57,2020,4,22,4,2
24,0,7.19,51011,6,2020,4,22,5,2
22,0,7.19,47347,8,2020,4,22,6,2
156,0,7.19,43615,8.49,2020,4,22,7,2
3404,0,7.19,39716,11.64,2020,4,22,8,2
12989,0,7.19,35515,10.57,2020,4,22,9,2
24604,0,7.19,30778,6.77,2020,4,22,10,2
32181,0,7.19,26856,6.1,2020,4,22,11,2
36706,0,7.19,23544,7.9,2020,4,22,12,2
38033,0,7.19,20498,8.4,2020,4,22,13,2
37834,0,7.19,16154,8.49,2020,4,22,14,2
34835,0,7.19,13904,8,2020,4,22,15,2
31802,0,7.19,14293,7.5,2020,4,22,16,2
29419,0,7.19,15889,8.59,2020,4,22,17,2
24694,0,7.19,16949,12.14,2020,4,22,18,2
18041,0,7.19,17699,18.85,2020,4,22,19,2
8039,0,7.19,17061,20.03,2020,4,22,20,2
3798,0,7.19,16957,22.19,2020,4,22,21,2
3056,0,7.19,15967,20.01,2020,4,22,22,2
2546,0,7.19,14700,19,2020,4,22,23,2
1903,0,6.9,13930,20.1,2020,4,23,0,2
1621,0,6.9,12218,18.61,2020,4,23,1,2
1011,0,6.9,12326,16.11,2020,4,23,2,2
794,0,6.9,12512,13.49,2020,4,23,3,2
784,0,6.9,12425,12.69,2020,4,23,4,2
574,0,6.9,11638,14.01,2020,4,23,5,2
439,0,6.9,11606,14.55,2020,4,23,6,2
649,0,6.9,12395,16.16,2020,4,23,7,2
5261,0,6.9,12803,19.02,2020,4,23,8,2
15352,0,6.9,12344,20.01,2020,4,23,9,2
28882,0,6.9,13332,18.18,2020,4,23,10,2
36591,0,6.9,15277,17.4,2020,4,23,11,2
39495,0,6.9,16707,16.95,2020,4,23,12,2
38609,0,6.9,16657,16.63,2020,4,23,13,2
39190,0,6.9,16639,14.95,2020,4,23,14,2
37149,0,6.9,17445,14.97,2020,4,23,15,2
34771,0,6.9,18546,14.79,2020,4,23,16,2
28959,0,6.9,19094,16.73,2020,4,23,17,2
21661,0,6.9,19737,18.85,2020,4,23,18,2
13285,0,6.9,19711,21.33,2020,4,23,19,2
4468,0,6.9,19996,22.4,2020,4,23,20,2
1548,0,6.9,20437,23.94,2020,4,23,21,2
1211,0,6.9,21733,22.31,2020,4,23,22,2
782,0,6.9,21971,21.9,2020,4,23,23,2
409,0,6.7,21785,23.87,2020,4,24,0,2
290,0,6.7,21894,21.63,2020,4,24,1,2
185,0,6.7,21628,20.65,2020,4,24,2,2
90,0,6.7,20303,18.69,2020,4,24,3,2
90,0,6.7,18767,17.01,2020,4,24,4,2
90,0,6.7,18434,16.57,2020,4,24,5,2
78,0,6.7,18241,19.18,2020,4,24,6,2
355,0,6.7,17798,20.52,2020,4,24,7,2
5480,0,6.7,17226,21.09,2020,4,24,8,2
16943,0,6.7,15399,21.84,2020,4,24,9,2
26758,0,6.7,15840,20,2020,4,24,10,2
36115,0,6.7,16872,18.45,2020,4,24,11,2
40121,0,6.7,18329,16.15,2020,4,24,12,2
41903,0,6.7,19895,15,2020,4,24,13,2
41487,0,6.7,21474,14.1,2020,4,24,14,2
38826,0,6.7,24408,10,2020,4,24,15,2
36048,0,6.7,24023,11.81,2020,4,24,16,2
28874,0,6.7,24149,15.62,2020,4,24,17,2
20725,0,6.7,25751,19.97,2020,4,24,18,2
11044,0,6.7,27199,20.44,2020,4,24,19,2
3406,0,6.7,25667,22.5,2020,4,24,20,2
1335,0,6.7,23485,23.08,2020,4,24,21,2
754,0,6.7,24324,23,2020,4,24,22,2
520,0,6.7,22659,20.52,2020,4,24,23,2
182,0,6.5,18945,16.25,2020,4,25,0,2
97,0,6.5,17073,15,2020,4,25,1,2
96,0,6.5,15467,15.59,2020,4,25,2,2
96,0,6.5,10719,14.42,2020,4,25,3,2
96,0,6.5,8141,14.48,2020,4,25,4,2
96,0,6.5,6537,16.25,2020,4,25,5,2
91,0,6.5,5429,17.5,2020,4,25,6,2
305,0,6.5,4120,15.68,2020,4,25,7,2
4003,0,6.5,3303,14.17,2020,4,25,8,2
11220,0,6.5,2592,16.6,2020,4,25,9,2
16818,0,6.5,2257,16.33,2020,4,25,10,2
21295,0,6.5,2309,19.53,2020,4,25,11,2
23842,0,6.5,3063,20.64,2020,4,25,12,2
25198,0,6.5,4707,21.33,2020,4,25,13,2
26556,0,6.5,5838,21.2,2020,4,25,14,2
25224,0,6.5,7162,17.29,2020,4,25,15,2
22722,0,6.5,9108,14.12,2020,4,25,16,2
19689,0,6.5,11121,14.01,2020,4,25,17,2
14424,0,6.5,15105,16.21,2020,4,25,18,2
7687,0,6.5,14861,19.53,2020,4,25,19,2
1599,0,6.5,13537,20.51,2020,4,25,20,2
74,0,6.5,15223,22.7,2020,4,25,21,2
48,0,6.5,16084,22.65,2020,4,25,22,2
54,0,6.5,16171,21.23,2020,4,25,23,2
54,1,6.19,15876,16.23,2020,4,26,0,2
54,1,6.19,16892,15.76,2020,4,26,1,2
54,1,6.19,17653,14.55,2020,4,26,2,2
52,1,6.19,17778,12.42,2020,4,26,3,2
48,1,6.19,17669,11.92,2020,4,26,4,2
48,1,6.19,16630,11.8,2020,4,26,5,2
41,1,6.19,15559,12,2020,4,26,6,2
328,1,6.19,14495,11.99,2020,4,26,7,2
4110,1,6.19,12595,12.12,2020,4,26,8,2
10140,1,6.19,10553,12.42,2020,4,26,9,2
15429,1,6.19,9748,13,2020,4,26,10,2
22879,1,6.19,8937,14.38,2020,4,26,11,2
28504,1,6.19,8155,15,2020,4,26,12,2
31090,1,6.19,8232,16.23,2020,4,26,13,2
30947,1,6.19,9273,15.01,2020,4,26,14,2
26234,1,6.19,11477,12,2020,4,26,15,2
20870,1,6.19,14597,12.42,2020,4,26,16,2
16460,1,6.19,17740,12.42,2020,4,26,17,2
12826,1,6.19,18388,14,2020,4,26,18,2
8088,1,6.19,20219,17.07,2020,4,26,19,2
2878,1,6.19,19080,19.46,2020,4,26,20,2
823,1,6.19,16257,24.1,2020,4,26,21,2
288,1,6.19,15664,25.15,2020,4,26,22,2
55,1,6.19,16017,23.76,2020,4,26,23,2
49,0,5.92,18230,20.84,2020,4,27,0,2
48,0,5.92,20436,20.23,2020,4,27,1,2
44,0,5.92,21127,18.44,2020,4,27,2,2
45,0,5.92,21060,16.89,2020,4,27,3,2
44,0,5.92,21205,13.64,2020,4,27,4,2
47,0,5.92,21650,16.08,2020,4,27,5,2
40,0,5.92,22084,19.73,2020,4,27,6,2
154,0,5.92,22689,20.62,2020,4,27,7,2
3459,0,5.92,22249,20.58,2020,4,27,8,2
11441,0,5.92,21658,21.99,2020,4,27,9,2
18685,0,5.92,22550,20.3,2020,4,27,10,2
22988,0,5.92,25368,20.64,2020,4,27,11,2
24824,0,5.92,26054,21.49,2020,4,27,12,2
25194,0,5.92,26803,20.39,2020,4,27,13,2
24915,0,5.92,29559,19.85,2020,4,27,14,2
24055,0,5.92,33559,18.31,2020,4,27,15,2
22543,0,5.92,35310,18.4,2020,4,27,16,2
